PSC;NAZEV;PLATI_OD;PLATI_DO
793 03;Dìtøichov nad Bystøicí;01.07.2011 00:00:00;
793 05;Moravskı Beroun;01.07.2011 00:00:00;
793 12;Horní Benešov;01.07.2011 00:00:00;
793 15;Lichnov u Bruntálu;01.07.2011 00:00:00;
793 16;Zátor;01.07.2011 00:00:00;
793 23;Karlovice;01.07.2011 00:00:00;
793 24;Karlova Studánka;01.07.2011 00:00:00;
793 26;Vrbno pod Pradìdem;01.07.2011 00:00:00;
793 31;Svìtlá Hora;01.07.2011 00:00:00;
793 36;Malá Morávka;01.07.2011 00:00:00;
793 42;Janovice u Rımaøova;01.07.2011 00:00:00;
793 44;Horní Mìsto;01.07.2011 00:00:00;
793 51;Bøidlièná;01.07.2011 00:00:00;
793 56;Ryovištì;01.07.2011 00:00:00;
793 68;Dvorce u Bruntálu;01.07.2011 00:00:00;
793 71;Holèovice;01.07.2011 00:00:00;
793 74;Heømanovice;01.07.2011 00:00:00;
793 76;Zlaté Hory v Jeseníkách;01.07.2011 00:00:00;
793 82;Tøemešná u Krnova;01.07.2011 00:00:00;
793 83;Jindøichov u Krnova;01.07.2011 00:00:00;
793 84;Janov u Krnova;01.07.2011 00:00:00;
793 91;Úvalno;01.07.2011 00:00:00;
793 93;Brantice;01.07.2011 00:00:00;
793 95;Mìsto Albrechtice;01.07.2011 00:00:00;
793 97;Slezské Rudoltice;01.07.2011 00:00:00;
793 99;Osoblaha;01.07.2011 00:00:00;
794 01;Krnov 1;01.07.2011 00:00:00;
795 01;Rımaøov;01.07.2011 00:00:00;
796 01;Prostìjov 1;01.07.2011 00:00:00;
796 03;Prostìjov 3;01.07.2011 00:00:00;
796 04;Prostìjov 4;01.07.2011 00:00:00;
796 07;Prostìjov 7;01.07.2011 00:00:00;
798 02;Mostkovice;01.07.2011 00:00:00;
798 03;Plumlov;01.07.2011 00:00:00;
798 04;Urèice;01.07.2011 00:00:00;
798 05;Myslejovice;01.07.2011 00:00:00;
798 06;Otaslavice;01.07.2011 00:00:00;
798 07;Brodek u Prostìjova;01.07.2011 00:00:00;
798 08;Kelèice;01.07.2011 00:00:00;
798 09;Vøesovice;01.07.2011 00:00:00;
798 11;Prostìjov 6;01.07.2011 00:00:00;
798 12;Kralice na Hané;01.07.2011 00:00:00;
798 13;Vrbátky;01.07.2011 00:00:00;
798 14;Olšany u Prostìjova;01.07.2011 00:00:00;
798 16;Èelechovice na Hané;01.07.2011 00:00:00;
798 17;Smrice;01.07.2011 00:00:00;
798 21;Bedihoš;01.07.2011 00:00:00;
798 23;Klenovice na Hané;01.07.2011 00:00:00;
798 24;Pivín;01.07.2011 00:00:00;
798 25;Dobromilice;01.07.2011 00:00:00;
798 26;Nezamyslice u Prostìjova;01.07.2011 00:00:00;
798 27;Nìmèice nad Hanou;01.07.2011 00:00:00;
798 28;Moøice;01.07.2011 00:00:00;
798 29;Tištín;01.07.2011 00:00:00;
798 30;Pavlovice u Kojetína;01.07.2011 00:00:00;
798 41;Kostelec na Hané;01.07.2011 00:00:00;
798 42;Lešany u Prostìjova;01.07.2011 00:00:00;
798 43;Ptení;01.07.2011 00:00:00;
798 44;Straisko;01.07.2011 00:00:00;
798 45;Suchdol u Prostìjova;01.07.2011 00:00:00;
798 46;Brodek u Konice;01.07.2011 00:00:00;
798 47;Horní Štìpánov;01.07.2011 00:00:00;
798 48;Protivanov;01.07.2011 00:00:00;
798 49;Malé Hradisko;01.07.2011 00:00:00;
798 51;Pøemyslovice;01.07.2011 00:00:00;
798 52;Konice;01.07.2011 00:00:00;
798 53;Vıdejní místo Jesenec;15.08.2014 00:00:00;
798 54;Kladky;01.07.2011 00:00:00;
798 55;Hvozd u Prostìjova;01.07.2011 00:00:00;
798 56;Bohuslavice u Konice;01.07.2011 00:00:00;
798 57;Laškov;01.07.2011 00:00:00;
798 58;Èechy pod Kosíøem;01.07.2011 00:00:00;
798 61;Drahany;01.07.2011 00:00:00;
798 62;Rozstání;01.07.2011 00:00:00;
100 01;Praha 100;01.07.2011 00:00:00;30.09.2012 00:00:00
100 03;Praha 103;01.07.2011 00:00:00;30.09.2012 00:00:00
100 04;Praha 104;01.07.2011 00:00:00;30.09.2012 00:00:00
100 05;Praha 105;01.07.2011 00:00:00;30.09.2012 00:00:00
100 07;Praha 107;01.07.2011 00:00:00;30.09.2012 00:00:00
110 01;Praha 01;01.07.2011 00:00:00;30.09.2012 00:00:00
110 02;Praha 02;01.07.2011 00:00:00;30.09.2012 00:00:00
110 04;Praha 04;01.07.2011 00:00:00;30.09.2012 00:00:00
110 05;Praha 05;01.07.2011 00:00:00;30.09.2012 00:00:00
110 06;Praha 06;01.07.2011 00:00:00;30.09.2012 00:00:00
110 07;DEPO Praha 702;01.07.2011 00:00:00;30.09.2012 00:00:00
110 15;Praha 015;01.07.2011 00:00:00;30.09.2012 00:00:00
110 50;Praha 50;01.07.2011 00:00:00;30.09.2012 00:00:00
111 01;VM Dolní Mìcholupy;01.07.2011 00:00:00;30.09.2012 00:00:00
120 03;Praha 23;01.07.2011 00:00:00;30.09.2012 00:00:00
120 04;Praha 24;01.07.2011 00:00:00;30.09.2012 00:00:00
120 06;Praha 26;01.07.2011 00:00:00;30.09.2012 00:00:00
130 01;Praha 31;01.07.2011 00:00:00;30.09.2012 00:00:00
130 02;Praha 32;01.07.2011 00:00:00;30.09.2012 00:00:00
130 03;Praha 33;01.07.2011 00:00:00;30.09.2012 00:00:00
130 04;Praha 34;01.07.2011 00:00:00;30.09.2012 00:00:00
130 05;Praha 35;01.07.2011 00:00:00;30.09.2012 00:00:00
140 02;Praha 42;01.07.2011 00:00:00;30.09.2012 00:00:00
140 03;Praha 43;01.07.2011 00:00:00;30.09.2012 00:00:00
140 04;Praha 44;01.07.2011 00:00:00;30.09.2012 00:00:00
140 06;Praha 46;01.07.2011 00:00:00;30.09.2012 00:00:00
140 09;Praha 49;01.07.2011 00:00:00;30.09.2012 00:00:00
140 16;Praha 416;01.07.2011 00:00:00;30.09.2012 00:00:00
140 18;Praha 418;01.07.2011 00:00:00;30.09.2012 00:00:00
140 19;Praha 419;01.07.2011 00:00:00;30.09.2012 00:00:00
144 00;Praha 413;01.07.2011 00:00:00;30.09.2012 00:00:00
145 00;Praha 45;01.07.2011 00:00:00;30.09.2012 00:00:00
150 01;Praha 51;01.07.2011 00:00:00;30.09.2012 00:00:00
150 03;Praha 53;01.07.2011 00:00:00;30.09.2012 00:00:00
150 04;Praha 54;01.07.2011 00:00:00;30.09.2012 00:00:00
150 05;Praha 55;01.07.2011 00:00:00;30.09.2012 00:00:00
150 06;Praha 56;01.07.2011 00:00:00;30.09.2012 00:00:00
150 07;Praha 57;01.07.2011 00:00:00;30.09.2012 00:00:00
150 18;Praha 518;01.07.2011 00:00:00;30.09.2012 00:00:00
150 19;Praha 519;01.07.2011 00:00:00;30.09.2012 00:00:00
160 07;Praha 67;01.07.2011 00:00:00;30.09.2012 00:00:00
160 08;Praha 68;01.07.2011 00:00:00;30.09.2012 00:00:00
160 12;Praha 612;01.07.2011 00:00:00;30.09.2012 00:00:00
160 17;Praha 617;01.07.2011 00:00:00;30.09.2012 00:00:00
170 04;Praha 74;01.07.2011 00:00:00;30.09.2012 00:00:00
177 00;Praha 777;01.07.2011 00:00:00;30.09.2012 00:00:00
180 05;Praha 85;01.07.2011 00:00:00;30.09.2012 00:00:00
180 08;Praha 88;01.07.2011 00:00:00;30.09.2012 00:00:00
187 00;Praha 87;01.07.2011 00:00:00;30.09.2012 00:00:00
190 01;Praha 91;01.07.2011 00:00:00;30.09.2012 00:00:00
190 02;Praha 92;01.07.2011 00:00:00;30.09.2012 00:00:00
190 03;Praha 93;01.07.2011 00:00:00;30.09.2012 00:00:00
190 05;Praha 95;01.07.2011 00:00:00;30.09.2012 00:00:00
194 00;Praha 94;01.07.2011 00:00:00;30.09.2012 00:00:00
220 00;Praha 120;01.07.2011 00:00:00;30.09.2012 00:00:00
222 00;SPU PH;01.07.2011 00:00:00;30.09.2012 00:00:00
222 25;Postservis PH;01.07.2011 00:00:00;30.09.2012 00:00:00
223 10;Praha 023;01.07.2011 00:00:00;30.09.2012 00:00:00
225 00;Praha 025;01.07.2011 00:00:00;30.09.2012 00:00:00
225 07;Praha 190;01.07.2011 00:00:00;30.09.2012 00:00:00
250 02;Brandıs n.Labem-St.Bol.2;01.07.2011 00:00:00;30.09.2012 00:00:00
250 71;VM Hovorèovice;01.07.2011 00:00:00;30.09.2012 00:00:00
251 61;Klokoèná;01.07.2011 00:00:00;30.09.2012 00:00:00
251 71;Hrusice;01.07.2011 00:00:00;30.09.2012 00:00:00
252 47;Èestlice;01.07.2011 00:00:00;30.09.2012 00:00:00
257 02;Popovice;01.07.2011 00:00:00;30.09.2012 00:00:00
257 04;Odlochovice;01.07.2011 00:00:00;30.09.2012 00:00:00
257 07;Kamberk;01.07.2011 00:00:00;30.09.2012 00:00:00
257 25;Kozmice u Benešova;01.07.2011 00:00:00;30.09.2012 00:00:00
257 27;Èeskı Šternberk;01.07.2011 00:00:00;30.09.2012 00:00:00
257 47;Nahoruby;01.07.2011 00:00:00;30.09.2012 00:00:00
257 48;Køeèovice;01.07.2011 00:00:00;30.09.2012 00:00:00
257 61;Domašín;01.07.2011 00:00:00;30.09.2012 00:00:00
257 69;Bernartice u Dol.Kralovic;01.07.2011 00:00:00;30.09.2012 00:00:00
257 85;Neustupov;01.07.2011 00:00:00;30.09.2012 00:00:00
261 02;Pøíbram 2;01.07.2011 00:00:00;30.09.2012 00:00:00
261 03;Pøíbram 3;01.07.2011 00:00:00;30.09.2012 00:00:00
261 04;Pøíbram 4;01.07.2011 00:00:00;30.09.2012 00:00:00
261 05;Pøíbram 5;01.07.2011 00:00:00;30.09.2012 00:00:00
262 24;Èenkov;01.07.2011 00:00:00;30.09.2012 00:00:00
262 33;Solenice;01.07.2011 00:00:00;30.09.2012 00:00:00
262 34;Milešov nad Vltavou;01.07.2011 00:00:00;30.09.2012 00:00:00
262 35;Kluèenice;01.07.2011 00:00:00;30.09.2012 00:00:00
262 36;Smolotely;01.07.2011 00:00:00;30.09.2012 00:00:00
262 53;Poèepice;01.07.2011 00:00:00;30.09.2012 00:00:00
262 54;Nechvalice;01.07.2011 00:00:00;30.09.2012 00:00:00
262 64;Svatı Jan u Sedlèan;01.07.2011 00:00:00;30.09.2012 00:00:00
262 71;Tøebsko;01.07.2011 00:00:00;30.09.2012 00:00:00
262 82;Starosedlskı Hrádek;01.07.2011 00:00:00;30.09.2012 00:00:00
262 83;Chraštice;01.07.2011 00:00:00;30.09.2012 00:00:00
262 92;Štìtkovice;01.07.2011 00:00:00;30.09.2012 00:00:00
262 94;Jesenice u Sedlèan;01.07.2011 00:00:00;30.09.2012 00:00:00
266 04;Beroun 4;01.07.2011 00:00:00;30.09.2012 00:00:00
269 02;Rakovník 2;01.07.2011 00:00:00;30.09.2012 00:00:00
270 03;Hoøovièky;01.07.2011 00:00:00;30.09.2012 00:00:00
270 05;Milostín;01.07.2011 00:00:00;30.09.2012 00:00:00
272 02;Kladno 2;01.07.2011 00:00:00;30.09.2012 00:00:00
272 05;Kladno 5;01.07.2011 00:00:00;30.09.2012 00:00:00
272 06;Kladno 6;01.07.2011 00:00:00;31.01.2015 00:00:00
272 08;Kladno 8;01.07.2011 00:00:00;30.09.2012 00:00:00
272 09;Kladno 9;01.07.2011 00:00:00;30.09.2012 00:00:00
274 03;Slanı 3;01.07.2011 00:00:00;30.09.2012 00:00:00
276 03;Mìlník 3;01.07.2011 00:00:00;30.09.2012 00:00:00
276 04;Mìlník 4;01.07.2011 00:00:00;30.09.2012 00:00:00
277 17;Libiš;01.07.2011 00:00:00;30.09.2012 00:00:00
278 03;Kralupy nad Vltavou 3;01.07.2011 00:00:00;30.09.2012 00:00:00
280 03;Kolín 3;01.07.2011 00:00:00;30.09.2012 00:00:00
284 06;Kutná Hora 6;01.07.2011 00:00:00;30.09.2012 00:00:00
285 51;Zruè nad Sázavou 3;01.07.2011 00:00:00;30.09.2012 00:00:00
288 01;Nymburk 1;01.07.2011 00:00:00;30.09.2012 00:00:00
288 03;Nymburk 3;01.07.2011 00:00:00;30.09.2012 00:00:00
293 02;Mladá Boleslav 2;01.07.2011 00:00:00;30.09.2012 00:00:00
293 03;Mladá Boleslav 3;01.07.2011 00:00:00;30.09.2012 00:00:00
293 05;Mladá Boleslav 5;01.07.2011 00:00:00;30.09.2012 00:00:00
294 72;Benátky nad Jizerou 2;01.07.2011 00:00:00;30.09.2012 00:00:00
300 71;DEPO Plzeò 71;01.07.2011 00:00:00;30.09.2012 00:00:00
302 00;SPU PM;01.07.2011 00:00:00;30.09.2012 00:00:00
304 00;Plzeò 4;01.07.2011 00:00:00;30.09.2012 00:00:00
305 00;Plzeò 5;01.07.2011 00:00:00;30.09.2012 00:00:00
306 00;Plzeò 6;01.07.2011 00:00:00;30.09.2012 00:00:00
307 00;Plzeò 7;01.07.2011 00:00:00;30.09.2012 00:00:00
308 00;Plzeò 8;01.07.2011 00:00:00;30.09.2012 00:00:00
309 00;Plzeò 9;01.07.2011 00:00:00;30.09.2012 00:00:00
310 00;Plzeò 10;01.07.2011 00:00:00;30.09.2012 00:00:00
311 00;Plzeò 11;01.07.2011 00:00:00;30.09.2012 00:00:00
313 00;Plzeò 13;01.07.2011 00:00:00;30.09.2012 00:00:00
314 00;Plzeò 14;01.07.2011 00:00:00;30.09.2012 00:00:00
315 00;Plzeò 15;01.07.2011 00:00:00;30.09.2012 00:00:00
317 00;Plzeò 17;01.07.2011 00:00:00;09.10.2012 00:00:00
319 00;Plzeò 19;01.07.2011 00:00:00;30.09.2012 00:00:00
320 00;Plzeò 20;01.07.2011 00:00:00;30.09.2012 00:00:00
324 00;Plzeò 24;01.07.2011 00:00:00;30.09.2012 00:00:00
325 00;Plzeò 25;01.07.2011 00:00:00;30.09.2012 00:00:00
327 00;Plzeò 27;01.07.2011 00:00:00;30.04.2014 00:00:00
328 00;Plzeò 28;01.07.2011 00:00:00;30.09.2012 00:00:00
330 04;Hromnice;01.07.2011 00:00:00;30.09.2012 00:00:00
330 34;Úlice;01.07.2011 00:00:00;30.09.2012 00:00:00
330 39;Krsy;01.07.2011 00:00:00;30.09.2012 00:00:00
331 42;Kozojedy u Kralovic;01.07.2011 00:00:00;30.09.2012 00:00:00
331 43;Chøíè;01.07.2011 00:00:00;30.09.2012 00:00:00
331 53;Hvozd u Plas;01.07.2011 00:00:00;30.09.2012 00:00:00
331 61;Mladotice;01.07.2011 00:00:00;30.09.2012 00:00:00
331 63;Neètiny;01.07.2011 00:00:00;30.09.2012 00:00:00
334 45;Øenèe;01.07.2011 00:00:00;30.09.2012 00:00:00
335 52;VM Letiny;01.07.2011 00:00:00;30.09.2012 00:00:00
337 03;Rokycany 3;01.07.2011 00:00:00;30.09.2012 00:00:00
338 07;Kaøez;01.07.2011 00:00:00;30.09.2012 00:00:00
338 10;Terešov;01.07.2011 00:00:00;30.09.2012 00:00:00
338 11;Mleèice;01.07.2011 00:00:00;30.09.2012 00:00:00
338 13;Zvíkovec;01.07.2011 00:00:00;30.09.2012 00:00:00
338 23;VM Sedlecko;01.07.2011 00:00:00;30.09.2012 00:00:00
338 25;Bøasy 3;01.07.2011 00:00:00;30.09.2012 00:00:00
338 26;Újezd u Svatého Køíe;01.07.2011 00:00:00;30.09.2012 00:00:00
338 27;Hlohovice;01.07.2011 00:00:00;30.09.2012 00:00:00
338 47;Mirošov 2;01.07.2011 00:00:00;30.09.2012 00:00:00
339 02;Klatovy 2;01.07.2011 00:00:00;30.09.2012 00:00:00
339 03;Klatovy 3;01.07.2011 00:00:00;30.09.2012 00:00:00
339 04;Klatovy 4;01.07.2011 00:00:00;30.09.2012 00:00:00
340 01;Bìšiny;01.07.2011 00:00:00;30.09.2012 00:00:00
340 02;VM Èachrov;01.07.2011 00:00:00;30.09.2012 00:00:00
340 03;VM Javorná;01.07.2011 00:00:00;30.09.2012 00:00:00
340 06;Hojsova Strá;01.07.2011 00:00:00;30.09.2012 00:00:00
340 14;Chudenice;01.07.2011 00:00:00;07.11.2012 00:00:00
340 15;Poleò;01.07.2011 00:00:00;30.09.2012 00:00:00
340 16;Dolany u Klatov;01.07.2011 00:00:00;30.09.2012 00:00:00
340 23;Dešenice;01.07.2011 00:00:00;30.09.2012 00:00:00
340 24;Stráov na Šumavì;01.07.2011 00:00:00;30.09.2012 00:00:00
340 32;Mochtín;01.07.2011 00:00:00;30.09.2012 00:00:00
340 33;Èíhaò;01.07.2011 00:00:00;30.09.2012 00:00:00
340 37;Mìèín;01.07.2011 00:00:00;30.09.2012 00:00:00
340 38;Pøedslav;01.07.2011 00:00:00;30.09.2012 00:00:00
340 42;Dlaov;01.07.2011 00:00:00;30.09.2012 00:00:00
341 41;Hrádek u Sušice;01.07.2011 00:00:00;30.09.2012 00:00:00
341 52;Chanovice;01.07.2011 00:00:00;30.09.2012 00:00:00
341 53;Paèejov;01.07.2011 00:00:00;30.09.2012 00:00:00
341 54;Myslív;01.07.2011 00:00:00;30.09.2012 00:00:00
341 61;Rabí;01.07.2011 00:00:00;30.09.2012 00:00:00
341 62;ichovice;01.07.2011 00:00:00;30.09.2012 00:00:00
341 63;ihobce;01.07.2011 00:00:00;30.09.2012 00:00:00
341 64;Nezdice na Šumavì;01.07.2011 00:00:00;30.09.2012 00:00:00
341 65;Strašín u Sušice;01.07.2011 00:00:00;30.09.2012 00:00:00
341 66;Sobìšice u Sušice;01.07.2011 00:00:00;30.09.2012 00:00:00
341 67;Nezamyslice u Horaïovic;01.07.2011 00:00:00;30.09.2012 00:00:00
341 71;Malı Bor;01.07.2011 00:00:00;30.09.2012 00:00:00
341 72;Hradešice;01.07.2011 00:00:00;30.09.2012 00:00:00
341 73;Nalovské Hory;01.07.2011 00:00:00;30.09.2012 00:00:00
341 74;Zavlekov;01.07.2011 00:00:00;30.09.2012 00:00:00
341 81;Hartmanice;01.07.2011 00:00:00;30.09.2012 00:00:00
341 82;Petrovice u Sušice;01.07.2011 00:00:00;30.09.2012 00:00:00
341 83;Velhartice;01.07.2011 00:00:00;30.09.2012 00:00:00
341 84;Hory Matky Boí;01.07.2011 00:00:00;30.09.2012 00:00:00
341 91;Dlouhá Ves u Sušice;01.07.2011 00:00:00;30.09.2012 00:00:00
341 93;Rejštejn;01.07.2011 00:00:00;30.09.2012 00:00:00
341 94;Srní;01.07.2011 00:00:00;30.09.2012 00:00:00
341 95;Prášily;01.07.2011 00:00:00;30.09.2012 00:00:00
342 02;Sušice 2;01.07.2011 00:00:00;30.09.2012 00:00:00
342 03;Sušice 3;01.07.2011 00:00:00;30.09.2012 00:00:00
344 02;Domalice 2;01.07.2011 00:00:00;30.09.2012 00:00:00
344 03;Domalice 3;01.07.2011 00:00:00;30.09.2012 00:00:00
345 11;Úsilov;01.07.2011 00:00:00;30.09.2012 00:00:00
345 12;Úboè;01.07.2011 00:00:00;30.09.2012 00:00:00
345 20;Draenov;01.07.2011 00:00:00;30.09.2012 00:00:00
345 31;Babylon;01.07.2011 00:00:00;30.09.2012 00:00:00
345 36;Nemanice;01.07.2011 00:00:00;30.09.2012 00:00:00
345 44;Osvraèín;01.07.2011 00:00:00;30.09.2012 00:00:00
345 46;Milavèe;01.07.2011 00:00:00;30.09.2012 00:00:00
345 47;Zahoøany;01.07.2011 00:00:00;30.09.2012 00:00:00
345 53;Míøkov;01.07.2011 00:00:00;30.09.2012 00:00:00
347 03;Tachov 3;01.07.2011 00:00:00;30.09.2012 00:00:00
347 04;Tachov 4;01.07.2011 00:00:00;30.09.2012 00:00:00
348 04;Staré Sedlo u Tachova;01.07.2011 00:00:00;30.09.2012 00:00:00
348 05;Strá u Tachova;01.07.2011 00:00:00;30.09.2012 00:00:00
348 07;Rozvadov;01.07.2011 00:00:00;30.09.2012 00:00:00
348 08;Tøemešné pod Pøimdou;01.07.2011 00:00:00;30.09.2012 00:00:00
348 09;Vysoèany;01.07.2011 00:00:00;30.09.2012 00:00:00
348 11;Chodskı Újezd;01.07.2011 00:00:00;30.09.2012 00:00:00
348 12;Zadní Chodov;01.07.2011 00:00:00;30.09.2012 00:00:00
348 16;Hale;01.07.2011 00:00:00;30.09.2012 00:00:00
349 51;Cebiv;01.07.2011 00:00:00;30.09.2012 00:00:00
349 54;Lestkov;01.07.2011 00:00:00;30.09.2012 00:00:00
349 56;Svojšín;01.07.2011 00:00:00;30.09.2012 00:00:00
349 57;VM Ošelín;01.07.2011 00:00:00;30.09.2012 00:00:00
349 62;Kostelec u Støíbra;01.07.2011 00:00:00;30.09.2012 00:00:00
350 01;Cheb 1;01.07.2011 00:00:00;30.09.2012 00:00:00
350 03;Cheb 3;01.07.2011 00:00:00;30.09.2012 00:00:00
350 04;Cheb 4;01.07.2011 00:00:00;30.09.2012 00:00:00
350 05;Cheb 5;01.07.2011 00:00:00;30.09.2012 00:00:00
350 07;DEPO Cheb 70;01.07.2011 00:00:00;30.09.2012 00:00:00
350 09;Cheb 120;01.07.2011 00:00:00;30.09.2012 00:00:00
351 11;Tøebeò;01.07.2011 00:00:00;30.09.2012 00:00:00
351 12;Nebanice;01.07.2011 00:00:00;30.09.2012 00:00:00
351 21;Mokøiny;01.07.2011 00:00:00;30.09.2012 00:00:00
351 22;Krásná;01.07.2011 00:00:00;30.09.2012 00:00:00
351 23;Podhradí;01.07.2011 00:00:00;30.09.2012 00:00:00
351 33;Vojtanov;01.07.2011 00:00:00;30.09.2012 00:00:00
351 36;Novı Kostel;01.07.2011 00:00:00;30.09.2012 00:00:00
352 02;Aš 2;01.07.2011 00:00:00;30.09.2012 00:00:00
353 02;Mariánské Láznì 2;01.07.2011 00:00:00;30.09.2012 00:00:00
353 04;Mariánské Láznì 4;01.07.2011 00:00:00;30.09.2012 00:00:00
354 71;Velká Hleïsebe;01.07.2011 00:00:00;30.09.2012 00:00:00
354 72;Drmoul;01.07.2011 00:00:00;30.09.2012 00:00:00
354 73;Tøi Sekery;01.07.2011 00:00:00;30.09.2012 00:00:00
354 83;Mnichov u Mar.Lázní;01.07.2011 00:00:00;30.09.2012 00:00:00
356 03;Sokolov 3;01.07.2011 00:00:00;30.09.2012 00:00:00
356 05;Sokolov 5;01.07.2011 00:00:00;30.09.2012 00:00:00
357 02;Rotava 2;01.07.2011 00:00:00;30.09.2012 00:00:00
357 04;Lomnice u Sokolova;01.07.2011 00:00:00;30.09.2012 00:00:00
357 06;Šindelová;01.07.2011 00:00:00;30.09.2012 00:00:00
357 21;Støíbrná;01.07.2011 00:00:00;30.09.2012 00:00:00
357 22;Bublava;01.07.2011 00:00:00;30.09.2012 00:00:00
357 36;Chodov u Karlovıch Var 2;01.07.2011 00:00:00;30.09.2012 00:00:00
357 41;Královské Poøíèí;01.07.2011 00:00:00;30.09.2012 00:00:00
357 43;Vøesová u Sokolova;01.07.2011 00:00:00;30.09.2012 00:00:00
357 44;Vintíøov u Sokolova;01.07.2011 00:00:00;30.09.2012 00:00:00
357 46;Staré Sedlo u Sokolova;01.07.2011 00:00:00;30.09.2012 00:00:00
357 47;Krásno nad Teplou;01.07.2011 00:00:00;30.09.2012 00:00:00
357 53;Libavské Údolí;01.07.2011 00:00:00;30.09.2012 00:00:00
357 54;Chlum Svaté Maøí;01.07.2011 00:00:00;30.09.2012 00:00:00
357 56;Citice;01.07.2011 00:00:00;30.09.2012 00:00:00
357 61;Bøezová u Sokolova;01.07.2011 00:00:00;30.09.2012 00:00:00
357 65;Rovná u Sokolova;01.07.2011 00:00:00;30.09.2012 00:00:00
360 02;Karlovy Vary 2;01.07.2011 00:00:00;30.09.2012 00:00:00
360 09;Karlovy Vary 9;01.07.2011 00:00:00;30.09.2012 00:00:00
360 20;Karlovy Vary 20;01.07.2011 00:00:00;30.09.2012 00:00:00
362 07;DEPO Karlovy Vary 70;01.07.2011 00:00:00;30.09.2012 00:00:00
362 11;Jenišov;01.07.2011 00:00:00;30.09.2012 00:00:00
362 13;Stanovice;01.07.2011 00:00:00;30.09.2012 00:00:00
362 14;Kolová;01.07.2011 00:00:00;30.09.2012 00:00:00
362 15;VM Bøezová u K. Varù;01.07.2011 00:00:00;30.09.2012 00:00:00
362 23;Èernava;01.07.2011 00:00:00;30.09.2012 00:00:00
362 24;Nové Hamry;01.07.2011 00:00:00;30.09.2012 00:00:00
362 26;Boièany;01.07.2011 00:00:00;30.09.2012 00:00:00
362 32;Otovice u Karlovıch Var;01.07.2011 00:00:00;30.09.2012 00:00:00
362 37;Horní Blatná;01.07.2011 00:00:00;30.09.2012 00:00:00
362 38;Potùèky;01.07.2011 00:00:00;30.09.2012 00:00:00
362 61;Sadov;01.07.2011 00:00:00;30.09.2012 00:00:00
362 74;Strá nad Ohøí;01.07.2011 00:00:00;30.09.2012 00:00:00
364 51;VM Štìdrá;01.07.2011 00:00:00;30.09.2012 00:00:00
364 55;Valeè v Èechách;01.07.2011 00:00:00;30.09.2012 00:00:00
364 56;Verušièky;01.07.2011 00:00:00;30.09.2012 00:00:00
364 63;Otroèín;01.07.2011 00:00:00;30.09.2012 00:00:00
364 66;Útvina;01.07.2011 00:00:00;30.09.2012 00:00:00
364 72;Struná;01.07.2011 00:00:00;30.09.2012 00:00:00
370 03;Èeské Budìjovice 3;01.07.2011 00:00:00;30.09.2012 00:00:00
370 09;Èeské Budìjovice 9;01.07.2011 00:00:00;30.09.2012 00:00:00
370 12;Èeské Budìjovice 12;01.07.2011 00:00:00;30.09.2012 00:00:00
370 13;Èeské Budìjovice 13;01.07.2011 00:00:00;30.09.2012 00:00:00
370 18;Èeské Budìjovice 20;01.07.2011 00:00:00;30.09.2012 00:00:00
370 19;SPU CB;01.07.2011 00:00:00;30.09.2012 00:00:00
370 20;Postservis CB;01.07.2011 00:00:00;30.09.2012 00:00:00
373 34;VM Byòov;01.07.2011 00:00:00;30.09.2012 00:00:00
375 03;Tın nad Vltavou 3;01.07.2011 00:00:00;30.09.2012 00:00:00
377 02;Jindøichùv Hradec 2;01.07.2011 00:00:00;30.09.2012 00:00:00
377 04;Jindøichùv Hradec 4;01.07.2011 00:00:00;30.09.2012 00:00:00
377 05;Jindøichùv Hradec 5;01.07.2011 00:00:00;30.09.2012 00:00:00
378 05;VM Klikov;01.07.2011 00:00:00;30.09.2012 00:00:00
381 02;Èeskı Krumlov 2;01.07.2011 00:00:00;30.09.2012 00:00:00
381 03;Èeskı Krumlov 3;01.07.2011 00:00:00;30.09.2012 00:00:00
381 04;Èeskı Krumlov 4;01.07.2011 00:00:00;30.09.2012 00:00:00
382 29;Boletice u Èeského Krumlova;15.08.2014 00:00:00;31.01.2015 00:00:00
383 07;DEPO Prachatice 70;01.07.2011 00:00:00;30.09.2012 00:00:00
386 02;Strakonice 2;01.07.2011 00:00:00;30.09.2012 00:00:00
386 03;Strakonice 3;01.07.2011 00:00:00;30.09.2012 00:00:00
386 04;Strakonice 4;01.07.2011 00:00:00;30.09.2012 00:00:00
390 10;SPU TA;01.07.2011 00:00:00;30.09.2012 00:00:00
391 34;Javorová Skála;01.07.2011 00:00:00;30.09.2012 00:00:00
391 82;Veselí nad Lunicí 2;01.07.2011 00:00:00;30.09.2012 00:00:00
391 91;Borkovice;01.07.2011 00:00:00;30.09.2012 00:00:00
397 04;Písek 4;01.07.2011 00:00:00;30.09.2012 00:00:00
397 05;Písek 5;01.07.2011 00:00:00;30.09.2012 00:00:00
398 54;Hrazánky;01.07.2011 00:00:00;30.09.2012 00:00:00
399 03;Milevsko 3;01.07.2011 00:00:00;30.09.2012 00:00:00
400 06;Ústí nad Labem 6;01.07.2011 00:00:00;30.09.2012 00:00:00
400 08;Ústí nad Labem 8;01.07.2011 00:00:00;30.09.2012 00:00:00
